"RG","TG","COEF","RE"
"USP41_TRIP6","USP41","TRIP6",0.0171699237519746,0.045295324180111
"SRPX2_CALB2","SRPX2","CALB2",0.0297596708347783,0.129319856701434
"TGFB1_CRIP2","TGFB1","CRIP2",0.159801399714619,0.946737839687849
"FXYD5_PKP2","FXYD5","PKP2",0.0821701591109101,0.666223898070449
"FGF16_ITGA3","FGF16","ITGA3",-0.0385007360823993,0.00623862730697811
"WWTR1_CAV2","WWTR1","CAV2",-0.0293353717088599,0.155445855802574
"VGF_C5orf38","VGF","C5orf38",-0.121244194892524,0.0384602053684307
"CMBL_SYTL2","CMBL","SYTL2",-0.0255976231083634,0.0901732476049082
"MET_TSPAN1","MET","TSPAN1",0.0178434588381479,0.0919578601457327
"LYZ_CMBL","LYZ","CMBL",0.00209129640620776,0.000469725257918533
"IFI44_MIA","IFI44","MIA",0.0661070525289366,0.227944006505279
"FGF8_WAS","FGF8","WAS",0.0155665602894716,0.00110938297479187
"EIF1AY_ZSCAN18","EIF1AY","ZSCAN18",0.0518436722103282,0.10256228835741
"WNT9A_MLLT11","WNT9A","MLLT11",-0.136089040291356,0.157524887084691
"ITM2A_ELMO1","ITM2A","ELMO1",0.111516757327459,0.0273848010797283
"GYPC_UGT1A6","GYPC","UGT1A6",-0.00695234261453473,0.0306262685494579
"CXCL8_AMOTL2","CXCL8","AMOTL2",-0.113962011463576,0.392796018966757
"HLA.DPA1_AHNAK2","HLA.DPA1","AHNAK2",-0.133606546800921,0.220609910970058
"HLA.DPB1_ZEB2","HLA.DPB1","ZEB2",0.0137854764702885,0.0315450505397016
"GALNT14_IGFBP5","GALNT14","IGFBP5",0.0386616572830063,0.0344118472341647
"CA9_TNFRSF12A","CA9","TNFRSF12A",-0.0927320464856578,0.0977023462541423
"DKK3_GTSF1","DKK3","GTSF1",0.0284020805569796,0.240563029023921
"ACKR3_FABP5","ACKR3","FABP5",-0.145164555004464,0.338227999127204
"FXYD6_LPXN","FXYD6","LPXN",0.447383655258374,0.156591339377138
"TSTD1_CDX2","TSTD1","CDX2",0.0153411186088038,0.0312266027707594
"TNNT1_IFITM3","TNNT1","IFITM3",-0.00165571332598921,0.00336699408327689
"SPP1_PFN2","SPP1","PFN2",0.0651453270859312,0.176840020960437
"CES1_CSAG1","CES1","CSAG1",-0.00264511523844457,0.00258727323736762
"TNFRSF12A_MAPK3","TNFRSF12A","MAPK3",-0.045978001911803,0.395468186976819
"THBS2_CAVIN1","THBS2","CAVIN1",0.0165429214743776,0.0963783184657578
"KRT80_CD70","KRT80","CD70",0.0230911412621953,0.0512866199243242
"TRIM22_MAGED4B","TRIM22","MAGED4B",-0.0819317453233949,0.491415525421368
"ABCC3_SPOCD1","ABCC3","SPOCD1",-0.0923328516123964,0.296556778149191
"LAMB1_PTPRM","LAMB1","PTPRM",0.00106779611364251,0.00827529009302103
"COTL1_MGP","COTL1","MGP",-0.2899269085238,2.22177901677004
"LPXN_JAG1","LPXN","JAG1",-0.18715814438589,0.794668229724788
"FBXO2_STAP2","FBXO2","STAP2",0.0306582008436484,0.0317794634939406
"CHI3L1_PLEK","CHI3L1","PLEK",0.00151484929987233,0.00261063457917186
"PKDCC_TIMP1","PKDCC","TIMP1",0.0433420222442995,0.153174643370741
"GALNT3_ANXA3","GALNT3","ANXA3",0.0277429028218773,0.0532572670452985
"BAK1_RBP1","BAK1","RBP1",-0.0214840936216189,0.0912498930238723
"BCL2A1_EMP3","BCL2A1","EMP3",-0.0307527427683057,0.0237087218026638
"FBLIM1_MSLN","FBLIM1","MSLN",0.0208486671949597,0.122049184495797
"TP53_CES1","TP53","CES1",-0.0870071391708425,0.425539439494089
"WNT5A_GNG2","WNT5A","GNG2",0.0993847477751806,0.519161742007253
"CEACAM6_SOX2","CEACAM6","SOX2",0.0114312258757902,0.00408897919915648
"MT1F_UCP2","MT1F","UCP2",0.128686106189106,0.222613516924297
"C19orf33_SPARC","C19orf33","SPARC",-0.0334778379038395,0.0721696076347714
"GSTP1_SLC38A5","GSTP1","SLC38A5",-0.212238514538683,1.93693752142227
"CELF2_LBH","CELF2","LBH",0.000191609994817772,0.000378264949137859
"COL11A1_CADM1","COL11A1","CADM1",0.141269348539035,0.431477014779073
"CMBL_CDH17","CMBL","CDH17",-0.00736626359387318,0.0259492808438266
"CD37_PYCARD","CD37","PYCARD",0.0257924265966928,0.019851287840713
"RBP1_MYOF","RBP1","MYOF",-0.0551177543558809,0.122523088571332
"GJA1_ABCC3","GJA1","ABCC3",-0.145094084149888,1.02183011276831
"POLK_TSPAN1","POLK","TSPAN1",0.0112713215866275,0.0428134519800101
"NRN1_USP41","NRN1","USP41",-0.000643434077453123,0.00113319583344993
"NCKAP1L_RAC2","NCKAP1L","RAC2",-0.108161296085296,0.00782548873776011
"MTOR_STAP2","MTOR","STAP2",0.000632527625608598,0.00275693138826489
"IGFBP5_IL32","IGFBP5","IL32",0.187560845842299,1.33740544716201
"GULP1_GLB1L2","GULP1","GLB1L2",-0.0074025072952984,0.0322267466612677
"TFAP2C_SNCG","TFAP2C","SNCG",-0.00871571852296555,0.00653016939546762
"LAYN_PLAAT3","LAYN","PLAAT3",0.076735358818651,0.413833796442308
"C12orf75_PTGFRN","C12orf75","PTGFRN",-0.0117312358395205,0.0949718268272906
"GPX3_WNT8B","GPX3","WNT8B",0.00542316717905762,0.0242657787141835
"CSRP2_AKR1B1","CSRP2","AKR1B1",-0.00297969077067494,0.01588902866981
"TMSB15A_TCIM","TMSB15A","TCIM",0.204383421626657,0.461259746449199
"S100A16_TSPAN8","S100A16","TSPAN8",-0.00794343822444688,0.0644968340940116
"ABLIM3_SPON2","ABLIM3","SPON2",0.27733110505538,1.28622500291892
"SPON2_PYCARD","SPON2","PYCARD",0.066742667505335,0.294740922709306
"PLAT_PTN","PLAT","PTN",-0.112561809605361,0.789520073547792
"TGFB1_CST3","TGFB1","CST3",0.000639270618743845,0.00378733656680289
"BAK1_MAGEA4","BAK1","MAGEA4",-0.00746698407985906,0.0317146960210814
"FGF19_POLK","FGF19","POLK",0.0164772206191248,0.000309255527037602
"CEACAM6_TRO","CEACAM6","TRO",-0.0247122851063674,0.0088396485960064
"TNNC1_PIK3CB","TNNC1","PIK3CB",-0.037392825241897,0.0312114681056184
"MYEOV_CRIM1","MYEOV","CRIM1",0.0207270840569787,0.0645303530711308
"ITGA4_RNF128","ITGA4","RNF128",0.125728947116056,0.490967797454766
"GULP1_CRIP1","GULP1","CRIP1",0.0684732948181509,0.29809785213834
"WNT10B_ITM2A","WNT10B","ITM2A",0.0316888155604997,0.0164026470614041
"TMEM54_TGFB1I1","TMEM54","TGFB1I1",-0.00116552349903966,0.00590313236064736
"PMP22_UGT1A6","PMP22","UGT1A6",-0.0538059850181769,0.315835407286875
"CALB2_FRMD6","CALB2","FRMD6",0.0420110935817593,0.0356973269681645
"EDIL3_ABCC3","EDIL3","ABCC3",-0.016481806057193,0.102532759016996
"CHI3L1_MYADM","CHI3L1","MYADM",-0.102193426847426,0.17611632649825
"ITGA4_ALCAM","ITGA4","ALCAM",0.00128824056440941,0.00503054107274237
"ALDH1A1_PEG10","ALDH1A1","PEG10",-0.0414213568261716,0.0887303182972901
"PRSS3_BCL2","PRSS3","BCL2",-0.0189162191293363,0.0533233553357535
"BTK_KRT14","BTK","KRT14",-0.274279431541773,0.0259908527724054
"CTNNA1_POSTN","CTNNA1","POSTN",-0.0843350073975401,0.658287173661149
"CTNNA1_CHI3L1","CTNNA1","CHI3L1",-0.0153355516742155,0.119703516720724
"ERBB3_GAB1","ERBB3","GAB1",0.0465089535598816,0.0645842482549213
"MGST1_EFEMP1","MGST1","EFEMP1",0.0556697015601881,0.440558384976966
"CTSF_MIA","CTSF","MIA",0.00543261453045089,0.0242844386549175
"SCRN1_S100A4","SCRN1","S100A4",0.209272017475195,1.23408512057698
"TMEM30B_DDX3Y","TMEM30B","DDX3Y",0.038939999547411,0.0382428199917959
"SERPINB6_DVL2","SERPINB6","DVL2",-0.0433516897660765,0.303859874247638
"OSMR_GPC1","OSMR","GPC1",0.00297773798435034,0.0172512459053421
"ACSL5_TWIST1","ACSL5","TWIST1",-0.0384020564655402,0.0376831566802216
"EMB_AIF1","EMB","AIF1",-0.0156573799975419,0.0482198569389011
"PDLIM4_PFN2","PDLIM4","PFN2",0.0168496844967247,0.0908419329991822
"DPP4_GLB1L2","DPP4","GLB1L2",-0.0262435947791357,0.0996996489173221
"CELF2_MT1E","CELF2","MT1E",0.00834740735253445,0.0164789504881641
"WNT7B_SOX2","WNT7B","SOX2",0.0179723167534119,0.0118197006981497
"RPS6KB1_SERPINF1","RPS6KB1","SERPINF1",0.00344248014993401,0.013754002200751
"CRIP2_SLC17A9","CRIP2","SLC17A9",0.0866393400646565,0.534473114727123
"MX1_ISG15","MX1","ISG15",0.371614924903608,0.728458415343164
"PIK3R2_TRIP6","PIK3R2","TRIP6",0.0278701315610763,0.127280549358007
"TSTD1_HRAS","TSTD1","HRAS",-0.00526871455523809,0.010724384624373
"ERRFI1_SLC43A3","ERRFI1","SLC43A3",0.0713563988357558,0.400356921847519
"MEF2C_AKR1B10","MEF2C","AKR1B10",0.11439094454245,0.233702709483246
"PRSS3_TSPAN13","PRSS3","TSPAN13",0.00622466848806382,0.0175468579300572
"FADS2_RGL3","FADS2","RGL3",0.013545792452732,0.0845317585880679
"PLAC8_COL12A1","PLAC8","COL12A1",-0.241708452037442,0.238891537506114
"PFN2_PHGDH","PFN2","PHGDH",-0.0492933152629807,0.378873985690132
"SLC2A3_LGALS3BP","SLC2A3","LGALS3BP",0.0354129894171951,0.175635520693364
"CPT1C_WNT2","CPT1C","WNT2",0.0442304607473228,0.169735737382237
"KRT16_NCKAP1L","KRT16","NCKAP1L",0.00615039683751093,0.0101180934983386
"IL32_INAVA","IL32","INAVA",0.000187869468793105,0.000796751983668892
"ADGRG1_TFAP2C","ADGRG1","TFAP2C",-9.89077730311259e-05,0.000280102045165363
"ALDH7A1_AZGP1","ALDH7A1","AZGP1",0.000692175700973714,0.00404421930648609
"CDH6_CSRP2","CDH6","CSRP2",0.043661969273319,0.174475193181371
"SH2D4A_PRRX1","SH2D4A","PRRX1",0.0491140924012897,0.248680874808589
"CLDN11_COTL1","CLDN11","COTL1",0.0675931689426487,0.326907396587749
"CXCL5_LIMD2","CXCL5","LIMD2",0.137162767632828,0.118376244425625
"TNNC1_CDH6","TNNC1","CDH6",-0.0395083160734236,0.0329772500220365
"CSNK1A1L_CPVL","CSNK1A1L","CPVL",0.019513680005295,0.000460608267387159
"OCIAD2_MAPK1","OCIAD2","MAPK1",-0.0105288208202787,0.0522618315560059
"GADD45A_TUBA4A","GADD45A","TUBA4A",0.0547786944581652,0.376451254650761
"SELENOP_DKK1","SELENOP","DKK1",-0.045715732094822,0.0812750970840225
"FADS2_TGFB2","FADS2","TGFB2",-0.00507534270210258,0.0316723916701764
"CES1_CASP4","CES1","CASP4",-0.00453031185566532,0.00443124535775787
"ACKR3_CD24","ACKR3","CD24",0.183188670166739,0.426822769314205
"GPC1_YAP1","GPC1","YAP1",8.62450469585428e-05,0.00060074305106594
"WAS_CARD16","WAS","CARD16",0.0113204353354343,0.0025372432680539
"TCEAL3_S100A13","TCEAL3","S100A13",0.00631407841198259,0.0391930466071361
"RPS6KB2_CYBA","RPS6KB2","CYBA",0.0397849523025511,0.203967088760458
"ATP2A3_WNT7B","ATP2A3","WNT7B",-0.00440117374904831,0.0034232440795777
"HLA.DQB1_RAB17","HLA.DQB1","RAB17",0.161519657580851,0.0525494888600051
"APC_FXYD2","APC","FXYD2",-0.0114283729686392,0.0402208171167235
"OSMR_APOL1","OSMR","APOL1",0.0550941856666301,0.319183000614801
"FGF21_CXCL2","FGF21","CXCL2",0.01343735515643,0.000447481866069087
"POSTN_UCP2","POSTN","UCP2",-0.062154475766082,0.384175213449334
"COL4A2_PHLDA3","COL4A2","PHLDA3",-0.0402354256534918,0.326186695220167
"FLNC_COL11A1","FLNC","COL11A1",0.0272876867806655,0.176935540759723
"ELMO1_EPS8L1","ELMO1","EPS8L1",0.0177028056445048,0.00661287753355069
"FZD6_CD44","FZD6","CD44",5.07562935801244e-05,0.000263554891244001
"S100A13_AIF1L","S100A13","AIF1L",-6.24812740175833e-05,0.000539975297228209
"IFITM3_IFITM1","IFITM3","IFITM1",0.95162560623568,9.07272407112125
"LRP5_HPGD","LRP5","HPGD",-0.0951965888302316,0.418048324903136
"PLAT_PALM","PLAT","PALM",0.00615740019838486,0.0431886363104495
"ALOX5AP_MET","ALOX5AP","MET",0.0127781432489282,0.010455816269119
"KCNMA1_KRT18","KCNMA1","KRT18",-0.0161608330102813,0.0824203653526194
"DDX3Y_CTNNB1","DDX3Y","CTNNB1",0.0276318267441257,0.0585443165897578
"PMEPA1_HGF","PMEPA1","HGF",-0.344068045797818,1.20835214448293
"KIRREL1_SELENBP1","KIRREL1","SELENBP1",0.00712711518738499,0.0394936964930607
"CTAG2_EFHD1","CTAG2","EFHD1",-0.211589031315435,0.0424776047523461
"AXIN1_BAK1","AXIN1","BAK1",0.00846815953698312,0.0299490960184094
"CSRP2_THBS2","CSRP2","THBS2",0.183431622199421,0.978138514492957
"TBX3_NRP2","TBX3","NRP2",0.0835431410154373,0.288763534729781
"FGF22_MMP1","FGF22","MMP1",0.0196895078462932,0.00337934165117772
"SLC7A8_CD109","SLC7A8","CD109",0.110841836712943,0.189689635102519
"MMP14_FRMD6","MMP14","FRMD6",0.00257450359831866,0.0220202055040785
"CADM1_WNT7A","CADM1","WNT7A",-0.0175915942011972,0.0587636919895608
"CFB_TRO","CFB","TRO",0.0184722555916927,0.0612445357302424
"FAM20C_BMP4","FAM20C","BMP4",0.0759037845888028,0.443725312959941
"DHRS3_ITGA6","DHRS3","ITGA6",-0.00694075191021526,0.0283768833181113
"ROBO1_AZGP1","ROBO1","AZGP1",0.00814077141290595,0.0392502267522393
"NQO1_HGF","NQO1","HGF",0.0675434313495398,0.556534353011674
"PSCA_RPS6KB1","PSCA","RPS6KB1",-0.00474404806076746,0.00576901596723365
"TCIM_WWC1","TCIM","WWC1",0.0219843135856178,0.0254984035750882
"TNFRSF11B_DSG2","TNFRSF11B","DSG2",-0.180869231525797,1.21415981770141
"HOXC10_PHLDA2","HOXC10","PHLDA2",0.0104433555509567,0.0200651503886813
"AC004556.3_GYPC","AC004556.3","GYPC",0.0720025088451244,0.106884438420786
"CYFIP2_PTPRM","CYFIP2","PTPRM",0.0783714913648822,0.189829281284732
"HOXC10_FKBP10","HOXC10","FKBP10",0.0504740559839323,0.0969774053083487
"ANXA1_ICA1","ANXA1","ICA1",-0.122122726028565,1.19205474997102
"TFPI_RB1","TFPI","RB1",0.008199459888518,0.0484450204048584
"ERRFI1_TPD52L1","ERRFI1","TPD52L1",0.331384947401431,1.85929026202144
"CTNNA2_PRAME","CTNNA2","PRAME",-0.0027414095168032,0.00012701222396804
"XAGE1A_PTPRF","XAGE1A","PTPRF",-0.0881284624640757,0.0530119243121208
"CSNK1A1L_NR2F1","CSNK1A1L","NR2F1",-0.00640407459781772,0.000151164193730682
"NCAM1_EPB41L3","NCAM1","EPB41L3",0.245314942532547,0.19665011290319
"MYB_CDH17","MYB","CDH17",0.000418902433095811,0.000278841436470269
"COL6A1_IGFBP4","COL6A1","IGFBP4",0.042147147898914,0.332081722611371
"ARHGDIB_MRC2","ARHGDIB","MRC2",-0.0168667892260345,0.0621683729548488
"COL1A1_CASP1","COL1A1","CASP1",-0.124771254912075,1.33703268597841
"PTGES_SNCA","PTGES","SNCA",-0.0587912880953169,0.209953053430921
"MXRA8_JAM3","MXRA8","JAM3",0.455013353809301,3.49935756036497
"EFHD1_FERMT3","EFHD1","FERMT3",0.0471337373314448,0.0957375210117308
"SOS1_KIF1A","SOS1","KIF1A",0.107110884112943,0.356059460565706
"DNAJA4_FAP","DNAJA4","FAP",-0.034733074253259,0.0697317273062152
"CEMIP_CHMP4C","CEMIP","CHMP4C",-0.0191681990747461,0.129887084142394
"FADS2_PHLDA2","FADS2","PHLDA2",0.0202844032241234,0.126583681421961
"FGF19_MAGEA3","FGF19","MAGEA3",0.0161522565939113,0.000303156384275077
"HLA.F_BCAM","HLA.F","BCAM",0.00202211371393266,0.00684460435304286
"CTNNB1_CLDN4","CTNNB1","CLDN4",-0.0395734736236768,0.28534756321085
"HLA.DPB1_CLDN4","HLA.DPB1","CLDN4",0.000629869534153379,0.00144131879163629
"AKAP12_ISG15","AKAP12","ISG15",-0.00621020861400776,0.0320671505607178
"SMAD3_TFAP2C","SMAD3","TFAP2C",-0.0817033090838335,0.455470281234441
"ALDH7A1_KRT81","ALDH7A1","KRT81",0.286620786221782,1.67465762760483
"TNC_GSK3B","TNC","GSK3B",-0.00280874332803078,0.0174398278597278
"JAM3_MET","JAM3","MET",-0.0266235194111263,0.117861383454578
"ATP2A3_MT1F","ATP2A3","MT1F",-0.0976552039268112,0.0759564647395928
"COL4A5_SLC7A8","COL4A5","SLC7A8",-0.0970781433494249,0.287067018492269
"CD24_ITGB2","CD24","ITGB2",0.104171196833099,0.270089926269107
"VASN_S100A11","VASN","S100A11",0.0303968899897349,0.18472881890817
"MEF2C_ARHGDIB","MEF2C","ARHGDIB",0.0345415450201143,0.070568983351148
"CSTA_JAG1","CSTA","JAG1",0.0910223623102956,0.218337309336046
"CXCR4_CNN3","CXCR4","CNN3",0.00799712203767906,0.00239099105843786
"CCL5_EPDR1","CCL5","EPDR1",0.0166439441176543,0.0101661780591277
"BAX_CHGA","BAX","CHGA",-0.00065885847569267,0.00524945695207603
"FZD8_EDIL3","FZD8","EDIL3",-0.0781006064511198,0.199822173596606
"MYADM_ADM","MYADM","ADM",0.121558111476657,0.814387093901499
"FZD8_DHRS2","FZD8","DHRS2",0.0783519872255051,0.200465337011343
"IRF4_TINAGL1","IRF4","TINAGL1",-0.0299314620410316,0.00399024079528521
"LMNA_PCOLCE","LMNA","PCOLCE",0.0280233668230846,0.2578534795106
"NPAS2_AHNAK2","NPAS2","AHNAK2",0.272335234342986,1.10836016083572
"RPS6KB2_TNFRSF12A","RPS6KB2","TNFRSF12A",0.0601932369191897,0.308595048804128
"TGFB3_GALNT3","TGFB3","GALNT3",-0.00310790645010592,0.00510713361805661
"CALB1_ISG15","CALB1","ISG15",-0.00639964999166426,0.00144601092038633
"XAF1_CALD1","XAF1","CALD1",0.0468117823889059,0.161981269593835
"TMEM98_GSN","TMEM98","GSN",0.0242826661950573,0.148356386299429
"ADGRF1_AGR2","ADGRF1","AGR2",0.157224284583168,0.0630762372594505
"AKAP12_PLBD1","AKAP12","PLBD1",0.00323235750309433,0.016690662288541
"NFATC4_BASP1","NFATC4","BASP1",0.0283408687699334,0.143598157070326
"AKR1C3_APOC1","AKR1C3","APOC1",-0.0460443969001028,0.14895849687564
"GSDME_AKT1","GSDME","AKT1",-0.0105574139328857,0.0576187174135526
"ERBB3_FOSL1","ERBB3","FOSL1",-0.0123380542065559,0.0171331301796099
"HOXC10_MUC2","HOXC10","MUC2",-0.000244056184307524,0.000468912890835129
"ETS1_TM4SF1","ETS1","TM4SF1",-0.133219668305396,0.734360588977625
"LGALS9_JUP","LGALS9","JUP",0.268647707557925,0.34182757870257
"CARD11_TNNT1","CARD11","TNNT1",0.0862167557345319,0.0581091138639273
"CSRP2_TPM1","CSRP2","TPM1",0.0223658106727085,0.119264391627361
"OCIAD2_FZD1","OCIAD2","FZD1",-0.0397230906504844,0.197173217010318
"RBPMS_CPE","RBPMS","CPE",-0.00306332057892865,0.0182718936638231
"LAT2_TUBB6","LAT2","TUBB6",-0.0776720681599666,0.0781693419345489
"SCG2_PYCARD","SCG2","PYCARD",-0.0758571610696547,0.161332060987919
"HLA.DPB1_HLA.DRB5","HLA.DPB1","HLA.DRB5",-0.00789122873038774,0.0180573525809527
"IRF6_CTNNA3","IRF6","CTNNA3",-0.000262789190138295,0.00025759115793059
"KYNU_GPRC5C","KYNU","GPRC5C",0.259219008025475,0.221474280612019
"STAP2_TIMP1","STAP2","TIMP1",-0.0961317180949553,0.19041496231315
"TESC_PRSS3","TESC","PRSS3",0.0385746922661193,0.00742624258126694
"CXCL12_CASP1","CXCL12","CASP1",-0.00651889078575729,0.0310222023938084
"LGALS9_TRPV2","LGALS9","TRPV2",0.0506567124280672,0.064455645319754
"PBX1_ADAMTS1","PBX1","ADAMTS1",-0.0183446592681298,0.0564539232179901
"CFB_ALPP","CFB","ALPP",-0.00250965801720213,0.00832074022266929
"HLA.F_NNMT","HLA.F","NNMT",0.0603573056134132,0.204302000373686
"GULP1_RAB34","GULP1","RAB34",0.00503430663169427,0.0219168070982916
"SOX2_MAP2K1","SOX2","MAP2K1",9.54779081374688e-05,9.37423420835683e-06
"LARP6_HCLS1","LARP6","HCLS1",0.0258048182878427,0.160198845444392
"POSTN_COL1A1","POSTN","COL1A1",0.0679894866505892,0.420241265401428
"SORBS2_GJA1","SORBS2","GJA1",0.0895290999333526,0.277378056231164
"HMOX1_CCL5","HMOX1","CCL5",0.0103993277583907,0.0566428941829608
"FGFR2_LXN","FGFR2","LXN",-0.335629857114075,0.252418253274729
"ARHGAP29_TRIP6","ARHGAP29","TRIP6",0.0127996527824859,0.0556585109682043
"GMFG_RXRB","GMFG","RXRB",-0.00180089664527866,0.00265275358227216
"ARHGAP29_LY96","ARHGAP29","LY96",-0.166794097254521,0.72529397861287
"LAMB1_GJA1","LAMB1","GJA1",0.103100465664822,0.799016077321664
"CCDC9B_RXRB","CCDC9B","RXRB",0.0652992790041699,0.333910612664126
"GTSF1_COL8A1","GTSF1","COL8A1",0.0684279004388095,0.0167317841389051
"STRA6_ANXA2","STRA6","ANXA2",0.0215455081460168,0.0182854623973379
"JCHAIN_ITGBL1","JCHAIN","ITGBL1",0.143019926281635,0.186825421339515
"HLA.DPB1_MICAL2","HLA.DPB1","MICAL2",0.0316237443993052,0.0723640287284036
"REG4_ACSL5","REG4","ACSL5",-0.0123280942121668,0.000707825282307992
"TSPAN13_RAB32","TSPAN13","RAB32",0.00132005236977699,0.00471895578854256
"LAMA3_PAPSS2","LAMA3","PAPSS2",-0.122476594075086,0.289261081057183
"CDH6_JAG1","CDH6","JAG1",-0.138064532714815,0.551712083028589
"VIM_DAB2","VIM","DAB2",0.0649894441272001,0.7622821864366
"XAGE1B_PRAME","XAGE1B","PRAME",-0.0296355250400199,0.00535918937314673
"MACROH2A2_HDGFL3","MACROH2A2","HDGFL3",0.00711442309772329,0.0259117600579528
"FRAT2_ALDH7A1","FRAT2","ALDH7A1",0.0408608893771224,0.0664617669708458
"SMAD4_PDZK1IP1","SMAD4","PDZK1IP1",0.0106328421947839,0.0547126910309289
"LAMA5_SEMA3B","LAMA5","SEMA3B",0.0872478655370107,0.343595819550846
"HOXC10_POSTN","HOXC10","POSTN",0.105281397602682,0.202280489802422
"TWIST1_VASN","TWIST1","VASN",0.00313109103848309,0.011516681269054
"ALDH1A1_MIA","ALDH1A1","MIA",-0.00554614128984869,0.0118806074855347
"TCIM_IL1B","TCIM","IL1B",0.0169682782528776,0.019680578389735
"ABLIM3_SOS2","ABLIM3","SOS2",0.000861055335451676,0.00399346081693046
"CSRP2_RBP1","CSRP2","RBP1",0.00787234551953629,0.0419788270949436
"KRAS_CXCL12","KRAS","CXCL12",0.172932197859475,0.676744235417372
"DPP4_SYTL2","DPP4","SYTL2",-0.0542985249673525,0.206280577090658
"PTPRCAP_TESC","PTPRCAP","TESC",0.0228610992867017,0.0129558374645205
"AKR1C3_HSPA1A","AKR1C3","HSPA1A",0.0211906095649512,0.0685538645564635
"IRF4_JCHAIN","IRF4","JCHAIN",0.0203004483845283,0.00270630539849615
"GAS6_HOXB2","GAS6","HOXB2",0.0478772312260933,0.417468248311606
"LDOC1_HMOX1","LDOC1","HMOX1",0.0167205915882065,0.0775600794081863
"RXRA_FZD3","RXRA","FZD3",0.0357522329292031,0.133305118745405
"CXCR4_TGFB3","CXCR4","TGFB3",-0.00192070146702356,0.00057425408940172
"GDA_SEMA3C","GDA","SEMA3C",-0.0237628368002191,0.0076806683913993
"IGFBP3_MTOR","IGFBP3","MTOR",-0.0141359437475713,0.116090393425028
"FGF18_RB1","FGF18","RB1",-0.0185533788552798,0.00826158039286023
"BCAT1_DLC1","BCAT1","DLC1",0.0262676884674528,0.131060999348812
"HGF_TP53","HGF","TP53",-0.0503099370305489,0.118744900838198
"ASPH_FZD9","ASPH","FZD9",-0.0187504051809827,0.155522537151112
"CFI_FXYD2","CFI","FXYD2",0.0276583752253563,0.0288489168694103
"CDA_CEMIP","CDA","CEMIP",-0.0517798927141988,0.126531060023296
"IFIT3_CPNE7","IFIT3","CPNE7",0.044151955509682,0.185651779481976
"IFI16_RTL8C","IFI16","RTL8C",-0.00487551631476945,0.030263210358865
"MET_ISG15","MET","ISG15",-0.308718188057296,1.59100677841245
"WWTR1_PSMB8","WWTR1","PSMB8",0.0222177176844438,0.11772996005349
"MYADM_SPARC","MYADM","SPARC",0.0133577353158353,0.0894910846575428
"SCG2_PYGL","SCG2","PYGL",-0.0377702049273225,0.0803291992336185
"POU2AF1_DKK1","POU2AF1","DKK1",0.166862887391718,0.02064470547527
"MLPH_TFAP2C","MLPH","TFAP2C",0.0242788687429653,0.0917676690510549
"MACROH2A2_LGALS3BP","MACROH2A2","LGALS3BP",0.0601613315184511,0.2191162889331
"TFPI_SLC7A8","TFPI","SLC7A8",-0.50503154458817,2.98388720907484
"BATF_GABRE","BATF","GABRE",-0.0269137859957939,0.00424489280410077
"SIRPA_PHLDA2","SIRPA","PHLDA2",-0.150317713810586,0.736017471054633
"PLAU_ABLIM3","PLAU","ABLIM3",0.0735289335638891,0.475678107889099
"CCN1_TSTD1","CCN1","TSTD1",0.21986042335096,2.03510373348285
"MT2A_FERMT2","MT2A","FERMT2",-0.021182094873155,0.251331096476874
"FGF18_LARP6","FGF18","LARP6",-0.0182984008762455,0.0081480419862642
"TSPAN8_WNT2","TSPAN8","WNT2",0.0447229536042043,0.0256854895455495
